Short Name;Tree Name;Type;Description;Remarks
DAC10b;ASICS.ASIC1.GlobalControl.DAC10b;UInt16;Global 10-bits DAC trigger threshold (0-1023)
DAC10b_t;ASICS.ASIC1.GlobalControl.DAC10b_t;UInt16;Global 10-bits DAC fast trigger threshold (0-1023)
DAC4bTrigger;ASICS.ASIC1.Channels.Channel0.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel1.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel2.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel3.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel4.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel5.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel6.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel7.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel8.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel9.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel10.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel11.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel12.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel13.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel14.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel15.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel16.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel17.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel18.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel19.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel20.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel21.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel22.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel23.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel24.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel25.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel26.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel27.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel28.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel29.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel30.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger;ASICS.ASIC1.Channels.Channel31.DAC4bTrigger;Byte;DAC trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel0.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel1.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel2.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel3.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel4.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel5.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel6.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel7.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel8.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel9.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel10.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel11.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel12.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel13.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel14.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel15.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel16.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel17.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel18.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel19.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel20.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel21.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel22.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel23.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel24.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel25.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel26.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel27.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel28.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel29.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel30.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DAC4bTrigger_t;ASICS.ASIC1.Channels.Channel31.DAC4bTrigger_t;Byte;DAC fast trigger threshold (4-bits, [0-15])
DiscriMask;ASICS.ASIC1.Channels.Channel0.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel1.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel2.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel3.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel4.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel5.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel6.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel7.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel8.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel9.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel10.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel11.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel12.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel13.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel14.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel15.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel16.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel17.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel18.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel19.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel20.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel21.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel22.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel23.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel24.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel25.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel26.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel27.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel28.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel29.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel30.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
DiscriMask;ASICS.ASIC1.Channels.Channel31.DiscriMask;Bool;Disable the normal threshold discriminator (OR32 & NOR32 line only) when checked
En32Trigger;ASICS.ASIC1.GlobalControl.En32Trigger;Bool;Enable all 32 individual trigger outputs
EnHitMuxOut;ASICS.ASIC1.GlobalControl.EnHitMuxOut;Bool;Enable multiplexed trigger output
EnNOR32;ASICS.ASIC1.GlobalControl.EnNOR32;Bool;Enable NOR32 trigger output (= !OR32 if TriggerPolarity=0)
EnNOR32_t;ASICS.ASIC1.GlobalControl.EnNOR32_t;Bool;Enable NOR32 fast trigger output (= !OR32t)
EnOR32;ASICS.ASIC1.GlobalControl.EnOR32;Bool;Enable OR32 trigger output
FastShaperOnLG;ASICS.ASIC1.GlobalControl.FastShaperOnLG;Bool;Switch fast shaper on Low Gain path (checked) or High Gain path (not checked)
HG_CTest;ASICS.ASIC1.Channels.Channel0.HG_CTest;Bool;Switch High Gain input channel to calibration input
HG_CTest;ASICS.ASIC1.Channels.Channel1.HG_CTest;Bool;Switch High Gain input channel to calibration input
HG_CTest;ASICS.ASIC1.Channels.Channel2.HG_CTest;Bool;Switch High Gain input channel to calibration input
HG_CTest;ASICS.ASIC1.Channels.Channel3.HG_CTest;Bool;Switch High Gain input channel to calibration input
HG_CTest;ASICS.ASIC1.Channels.Channel4.HG_CTest;Bool;Switch High Gain input channel to calibration input
HG_CTest;ASICS.ASIC1.Channels.Channel5.HG_CTest;Bool;Switch High Gain input channel to calibration input
